OID,KEY
76277,2520313001
76278,2520113006
76279,2538302005
76280,2520324002
76281,2521305006
76282,2521003001
76283,2520705007
76284,2520308002
76285,2520903007
76286,2520401006
76287,2521214016
76288,2538306001
76289,2520301013
76290,2521321003
76291,2521206010
76292,2521402006
76293,2520408001
76294,2520208002
76295,2521304001
76296,2521403005
76297,2521202011
76298,2521410005
76299,2520305002
76300,2538401006
76301,2521203006
76302,2521304003
76303,2538307011
76304,2521208021
76305,2520607003
76306,2520201033
76307,2538305004
76308,2520326006
76309,2520903002
76310,2521320005
76311,2521408002
76312,2521320002
76313,2521004001
76314,2520102004
76315,2520305003
76316,2544302011
76317,2520201034
76318,2520405007
76319,2544301011
76320,2520603004
76321,2521216015
76322,2520703001
76323,2520102007
76324,2538305005
76325,2520309003
76326,2521216014
76327,2521315001
76328,2542502014
76329,2520914021
76330,2520325007
76331,2520913002
76332,2520321001
76333,2521405004
76334,2520704003
76335,2520301017
76336,2521411002
76337,2521006015
76338,2520206001
76339,2520705004
76340,2521404001
76341,2520324003
76342,2520110006
76343,2520404009
76344,2520209008
76345,2538307008
76346,2521304007
76347,2520323905
76348,2521318010
76349,2520325005
76350,2544302013
76351,2520404003
76352,2520903008
76353,2538302004
76354,2544201005
76355,2520325009
76356,2520407007
76357,2538103004
76358,2520405003
76359,2520908006
76360,2520601001
76361,2520801015
76362,2520315009
76363,2521403009
76364,2520314004
76365,2520914013
76366,2544201001
76367,2520913005
76368,2520206011
76369,2521305010
76370,2521402003
76371,2520802004
76372,2520321002
76373,2521205005
76374,2521314005
76375,2521308006
76376,2521006008
76377,2520606005
76378,2520404004
76379,2521208001
76380,2520914014
76381,2538303007
76382,2520912009
76383,2521210012
76384,2521212001
76385,2520916003
76386,2520902002
76387,2542502005
76388,2520906004
76389,2521320009
76390,2520103005
76391,2520605001
76392,2520314006
76393,2521407008
76394,2520801008
76395,2521408004
76396,2520908004
76397,2520912006
76398,2521315013
76399,2520304002
76400,2520801007
76401,2521314007
76402,2520914002
76403,2520111004
76404,2520912005
76405,2520302007
76406,2520326005
76407,2520306004
76408,2520306010
76409,2520320005
76410,2538301004
76411,2538401002
76412,2520801009
76413,2521209005
76414,2521006001
76415,2521103004
76416,2521319004
76417,2520301024
76418,2521203002
76419,2538302003
76420,2520901001
76421,2521302007
76422,2538301005
76423,2538301010
76424,2521403001
76425,2521314001
76426,2520902001
76427,2521411007
76428,2520106001
76429,2520201039
76430,2520906006
76431,2521410003
76432,2520706003
76433,2521308007
76434,2520906010
76435,2542504013
76436,2538305006
76437,2521401005
76438,2520601004
76439,2520703002
76440,2520402009
76441,2520104002
76442,2521318003
76443,2520303004
76444,2538302001
76445,2521204002
76446,2538305007
76447,2520903009
76448,2521216001
76449,2520109008
76450,2521301008
76451,2521407009
76452,2520305001
76453,2520914020
76454,2521202002
76455,2521312007
76456,2544301013
76457,2521304005
76458,2521215007
76459,2520705005
76460,2542502003
76461,2521204003
76462,2521206009
76463,2521212002
76464,2520207010
76465,2520209009
76466,2520918002
76467,2521211003
76468,2521101007
76469,2521321027
76470,2521202007
76471,2520918006
76472,2520907003
76473,2538301007
76474,2538103001
76475,2520209005
76476,2520315006
76477,2520112004
76478,2521102005
76479,2520607004
76480,2520803001
76481,2521004006
76482,2520101008
76483,2520206017
76484,2520601009
76485,2520403004
76486,2521403004
76487,2520113004
76488,2521202012
76489,2520323003
76490,2520914011
76491,2520206018
76492,2521211001
76493,2521201002
76494,2521202008
76495,2520309011
76496,2520310006
76497,2520110007
76498,2521301002
76499,2538103003
76500,2520326008
76501,2521319002
76502,2520108002
76503,2520105004
76504,2542503004
76505,2520914007
76506,2520112003
76507,2538301008
76508,2538307015
76509,2520914017
76510,2520302004
76511,2520201031
76512,2520105001
76513,2521406003
76514,2520101009
76515,2521002001
76516,2520326004
76517,2538402004
76518,2520324001
76519,2520322002
76520,2520907001
76521,2520308011
76522,2520206002
76523,2520318002
76524,2520317001
76525,2538303003
76526,2520913006
76527,2521315010
76528,2520405001
76529,2521003007
76530,2521320001
76531,2520901003
76532,2520113001
76533,2521304004
76534,2544302012
76535,2538301002
76536,2520913008
76537,2520914022
76538,2520403002
76539,2520904001
76540,2520102006
76541,2520325010
76542,2520905002
76543,2520914003
76544,2538301003
76545,2521214015
76546,2520206016
76547,2521405001
76548,2544202005
76549,2521320010
76550,2520302008
76551,2521401004
76552,2520322001
76553,2538101011
76554,2538301006
76555,2521210017
76556,2521321023
76557,2544302001
76558,2521404005
76559,2521215006
76560,2538307014
76561,2520111009
76562,2538305002
76563,2520302001
76564,2520706004
76565,2521204005
76566,2521006006
76567,2520405002
76568,2520101006
76569,2521101006
76570,2520201001
76571,2521006007
76572,2520325008
76573,2520306009
76574,2520113003
76575,2520914024
76576,2520304001
76577,2521214017
76578,2520911002
76579,2521407010
76580,2538402002
76581,2520319001
76582,2520114001
76583,2521401006
76584,2520326009
76585,2520113002
76586,2521104002
76587,2544302015
76588,2520111001
76589,2520318003
76590,2521408003
76591,2520319004
76592,2520911003
76593,2538305001
76594,2521411001
76595,2520914004
76596,2520607002
76597,2521101004
76598,2520326010
76599,2521314002
76600,2520913004
76601,2520206015
76602,2520102003
76603,2520905001
76604,2520109007
76605,2520113005
76606,2521104003
76607,2520109001
76608,2520114008
76609,2520802003
76610,2521408006
76611,2538402012
76612,2520324006
76613,2520315008
76614,2520801016
76615,2520202001
76616,2520801013
76617,2544302022
76618,2520906007
76619,2544301007
76620,2521214019
76621,2520206014
76622,2538303001
76623,2521214003
76624,2520325004
76625,2520323001
76626,2520910004
76627,2520918003
76628,2521101005
76629,2520406001
76630,2521309012
76631,2521202004
76632,2521001001
76633,2520914001
76634,2520607001
76635,2521320008
76636,2520705003
76637,2521208019
76638,2538102001
76639,2520325001
76640,2520323906
76641,2520110005
76642,2521202003
76643,2520401004
76644,2544302006
76645,2538303006
76646,2520914018
76647,2520115002
76648,2521102003
76649,2520115003
76650,2520403007
76651,2521102004
76652,2520322003
76653,2521207011
76654,2520109009
76655,2544301003
76656,2520901002
76657,2521209004
76658,2520918001
76659,2521309003
76660,2520324007
76661,2521403008
76662,2520115005
76663,2538302002
76664,2520901004
76665,2538401003
76666,2520912003
76667,2520115006
76668,2538301001
76669,2521209003
76670,2520911004
76671,2521322001
76672,2538402013
76673,2521309001
76674,2520101003
76675,2520109005
76676,2520320001
76677,2520310003
76678,2521209001
76679,2521309007
76680,2520109012
76681,2520405007
76682,2521102006
76683,2544302003
76684,2521214007
76685,2521214002
76686,2521214001
76687,2520109003
76688,2538303005
76689,2521208022
76690,2520911001
76691,2521405003
76692,2520110003
76693,2520102001
76694,2521214006
76695,2520908001
76696,2520112005
76697,2520910005
76698,2538101003
76699,2521315012
76700,2520325002
76701,2520110004
76702,2544301009
76703,2520109004
76704,2521207012
76705,2520109010
76706,2544301002
76707,2520116002
76708,2521300999
76709,2538303004
76710,2521409007
76711,2521309013
76712,2520115004
76713,2520101007
76714,2520325003
76715,2520322005
76716,2520101001
76717,2520319002
76718,2538303008
76719,2521101002
76720,2520110001
76721,2521207013
76722,2521204001
76723,2520114006
76724,2544301012
76725,2521203004
76726,2521405002
76727,2520109002
76728,2520908003
76729,2520906008
76730,2521309005
76731,2520910001
76732,2520901005
76733,2538402011
76734,2520910003
76735,2544301006
76736,2521208015
76737,2538402014
76738,2520916005
76739,2521208020
76740,2521406006
76741,2520326002
76742,2520105003
76743,2520101004
76744,2520903001
76745,2520324009
76746,2521208011
76747,2520912001
76748,2521203003
76749,2521201001
76750,2521208014
76751,2520326001
76752,2520917002
76753,2520109011
76754,2520916001
76755,2520101002
76756,2520918004
76757,2542502002
76758,2520801012
76759,2521104001
76760,2521004002
76761,2521208004
76762,2521202001
76763,2520115007
76764,2521208023
76765,2520914012
76766,2521316003
76767,2521214005
76768,2520324008
76769,2520917003
76770,2521406004
76771,2521214014
76772,2520909002
76773,2521213001
76774,2520319003
76775,2520102010
76776,2520915004
76777,2521203005
76778,2521208007
76779,2521208016
76780,2521401007
76781,2521101001
76782,2520915001
76783,2521207004
76784,2520917001
76785,2521401002
76786,2520323002
76787,2521404006
76788,2521309010
76789,2521102007
76790,2521208017
76791,2521405005
76792,2520700999
76793,2521208018
76794,2520915003
76795,2520913001
76796,2520116001
76797,2520326007
76798,2521209002
76799,2544303001
76800,2520916004
76801,2521205002
76802,2520910006
76803,2520323908
76804,2521408005
76805,2520101005
76806,2521309004
76807,2520116003
76808,25203-9999
76809,2544302024
76810,2521315009
76811,2520112002
76812,2521216003
76813,2520909001
76814,2520908007
76815,2521406005
76816,2520112001
76817,2521208009
76818,2521406002
76819,2520109013
76820,2520323910
76821,2520110008
76822,2538304001
76823,2520912002
76824,2521208025
76825,2520318001
76826,2521206011
76827,2520323004
76828,2521309006
76829,2521208008
76830,2520111003
76831,2521208005
76832,2521205008
76833,2521208006
76834,2520323909
76835,2521207007
76836,2520323907
76837,2521207010
76838,2521309009
76839,2520915002
76840,2520107002
76841,2520600999
76842,2544301014
76843,2521000999
76844,2544301008
76845,2520919001
76846,2521406001
76847,2520916002
76848,2521309011
76849,2521400999
76850,2521308010
76851,2520324010
76852,2520318004
76853,2520302003
76854,2520909003
76855,2521309014
76856,2520400999
76857,2520100999
76858,2520200999
76859,2520300999
76860,2521200999
76861,2420101018
76862,2420101019
76863,2420109003
76864,2420109004
76865,2420201031
76866,2420402006
76867,2420201041
76868,2420129002
76869,2420405002
76870,2420129003
76871,2420129004
76872,2420134004
76873,2420101004
76874,2420401006
76875,2420101005
76876,2420142008
76877,2420126002
76878,2420127003
76879,2420142009
76880,2420101026
76881,2420122004
76882,2420142010
76883,2420101006
76884,2420101027
76885,2420129005
76886,2420101034
76887,2420134005
76888,2420101033
76889,2420129006
76890,2420113004
76891,2420101025
76892,2420134006
76893,2420101035
76894,2420145007
76895,2420140004
76896,2420145008
76897,2420140005
76898,2420101028
76899,2420129007
76900,2420123001
76901,2420123002
76902,2420101044
76903,2420123003
76904,2420101045
76905,2420101046
76906,2420101047
76907,2420101048
76908,2420145009
76909,2420131005
76910,2420113003
76911,2420101001
76912,2420101002
76913,2420145010
76914,2420101007
76915,2420101008
76916,2420101009
76917,2420101011
76918,2420101012
76919,2420101010
76920,2420101013
76921,2420101014
76922,2420101015
76923,2420101016
76924,2420101020
76925,2420101031
76926,2420101021
76927,2420101022
76928,2420101023
76929,2420101024
76930,2420101029
76931,2420101030
76932,2420101032
76933,2420101036
76934,2420101037
76935,2420101038
76936,2420101039
76937,2420101040
76938,2420101041
76939,2420101042
76940,2420101043
76941,2420145011
76942,2420101049
76943,2420101050
76944,2420102001
76945,2420102002
76946,2420102003
76947,2420102004
76948,2420102005
76949,2420102006
76950,2420102007
76951,2420102008
76952,2420102009
76953,2420103001
76954,2420109005
76955,2420103002
76956,2420103003
76957,2420103004
76958,2420103005
76959,2420103006
76960,2420103007
76961,2420104001
76962,2420104002
76963,2420104003
76964,2420106003
76965,2420105001
76966,2420105002
76967,2420105003
76968,2420106004
76969,2420141002
76970,2420106001
76971,2420106005
76972,2420106006
76973,2420110002
76974,2420106002
76975,2420106007
76976,2420107001
76977,2420107002
76978,2420112001
76979,2420107003
76980,2420108001
76981,2420108002
76982,2420108003
76983,2420117003
76984,2420108004
76985,2420108005
76986,2420108006
76987,2420108007
76988,2420108008
76989,2420109001
76990,2420109002
76991,2420109006
76992,2420109007
76993,2420109008
76994,2420120001
76995,2420109009
76996,2420109010
76997,2420109011
76998,2420109012
76999,2420110001
77000,2420110003
77001,2420110004
77002,2420110005
77003,2420110006
77004,2420112004
77005,2420111001
77006,2420111002
77007,2420111003
77008,2420112002
77009,2420112003
77010,2420112005
77011,2420113001
77012,2420113002
77013,2420113005
77014,2420123004
77015,2420116001
77016,2420116002
77017,2420116003
77018,2420117001
77019,2420117002
77020,2420118001
77021,2420118002
77022,2420118003
77023,2420118004
77024,2420118005
77025,2420122005
77026,2420119002
77027,2420119004
77028,2420119005
77029,2420119001
77030,2420119003
77031,2420119006
77032,2420120002
77033,2420120003
77034,2420123005
77035,2420122001
77036,2420122002
77037,2420122003
77038,2420124001
77039,2420124002
77040,2420132004
77041,2420124003
77042,2420124004
77043,2420124005
77044,2420124006
77045,2420124007
77046,2420125003
77047,2420124008
77048,2420125001
77049,2420124009
77050,2420125002
77051,2420125004
77052,2420125005
77053,2420126001
77054,2420126003
77055,2420126004
77056,2420126005
77057,2420141008
77058,2420126006
77059,2420127004
77060,2420127005
77061,2420126007
77062,2420127001
77063,2420127002
77064,2420127006
77065,2420127007
77066,2420127008
77067,2420127009
77068,2420128001
77069,2420128002
77070,2420128005
77071,2420128006
77072,2420128007
77073,2420128008
77074,2420128003
77075,2420128004
77076,2420129008
77077,2420129009
77078,2420129010
77079,2420129011
77080,2420130001
77081,2420130002
77082,2420130003
77083,2420130004
77084,2420130005
77085,2420133002
77086,2420131001
77087,2420131002
77088,2420131003
77089,2420131004
77090,2420131006
77091,2420131007
77092,2420132001
77093,2420132002
77094,2420132003
77095,2420132005
77096,2420132006
77097,2420133001
77098,2420134002
77099,2420133003
77100,2420133004
77101,2420133005
77102,2420133006
77103,2420133007
77104,2420133008
77105,2420134003
77106,2420133009
77107,2420133010
77108,2420133011
77109,2420134001
77110,2420134007
77111,2420134008
77112,2420134009
77113,2420141009
77114,2420134010
77115,2420134011
77116,2420136001
77117,2420136002
77118,2420136003
77119,2420136004
77120,2420141010
77121,2420137001
77122,2420137002
77123,2420137003
77124,2420137004
77125,2420137005
77126,2420137006
77127,2420137007
77128,2420137008
77129,2420137009
77130,2420137010
77131,2420137011
77132,2420141011
77133,2420137012
77134,2420137013
77135,2420138007
77136,2420137014
77137,2420137015
77138,2420138008
77139,2420138009
77140,2420138001
77141,2420138002
77142,2420138010
77143,2420138011
77144,2420138012
77145,2420138013
77146,2420138003
77147,2420138004
77148,2420138005
77149,2420138006
77150,2420138014
77151,2420144005
77152,2420139007
77153,2420140001
77154,2420140002
77155,2420140003
77156,2420144006
77157,2420140006
77158,2420140007
77159,2420140008
77160,2420140009
77161,2420141001
77162,2420141012
77163,2420141003
77164,2420141004
77165,2420141005
77166,2420141006
77167,2420141007
77168,2420141013
77169,2420142001
77170,2420142002
77171,2420142003
77172,2420142011
77173,2420142012
77174,2420142013
77175,2420143001
77176,2420143002
77177,2420143003
77178,2420143004
77179,2420143005
77180,2420143006
77181,2420143007
77182,2420143008
77183,2420144001
77184,2420144002
77185,2420144003
77186,2420144004
77187,2420145004
77188,2420144007
77189,2420144008
77190,2420144009
77191,2420144010
77192,2420145005
77193,2420145006
77194,2420144011
77195,2420144012
77196,2420145001
77197,2420145002
77198,2420145003
77199,2420145012
77200,2420145013
77201,2420146001
77202,2420146002
77203,2420146003
77204,2420146004
77205,2420146005
77206,2420146006
77207,2420146007
77208,2420146008
77209,2420146009
77210,2420146010
77211,2420147007
77212,2420146011
77213,2420147001
77214,2420201058
77215,2420146012
77216,2420147002
77217,2420147019
77218,2420147003
77219,2420147004
77220,2420147005
77221,2420147006
77222,2420199999
77223,2420301008
77224,2420147008
77225,2420147009
77226,2420147010
77227,2420147014
77228,2420147015
77229,2420147016
77230,2420147011
77231,2420147012
77232,2420147013
77233,2420147017
77234,2420147018
77235,2420147020
77236,2420148001
77237,2420148002
77238,2420148003
77239,2420201001
77240,2420148004
77241,2420148005
77242,2420148006
77243,2420201013
77244,2420148007
77245,2420148008
77246,2420148009
77247,2420148010
77248,2420201002
77249,2420201003
77250,2420201004
77251,2420201005
77252,2420201006
77253,2420201014
77254,2420201007
77255,2420201008
77256,2420201009
77257,2420201010
77258,2420201015
77259,2420201011
77260,2420201012
77261,2420201016
77262,2420201017
77263,2420201018
77264,2420201027
77265,2420201019
77266,2420201020
77267,2420201021
77268,2420201028
77269,2420201029
77270,2420201022
77271,2420201023
77272,2420201025
77273,2420201026
77274,2420201024
77275,2420201030
77276,2420201032
77277,2420201033
77278,2420201034
77279,2420201035
77280,2420201036
77281,2420201037
77282,2420201038
77283,2420201039
77284,2420201040
77285,2420201042
77286,2420201043
77287,2420203006
77288,2420201044
77289,2420201045
77290,2420201046
77291,2420201047
77292,2420201048
77293,2420201049
77294,2420201051
77295,2420201052
77296,2420201050
77297,2420201053
77298,2420201056
77299,2420201054
77300,2420201055
77301,2420201057
77302,2420201059
77303,2420206008
77304,2420201060
77305,2420209006
77306,2420201061
77307,2420201062
77308,2420206009
77309,2420202001
77310,2420202005
77311,2420202002
77312,2420203005
77313,2420202003
77314,2420202004
77315,2420209011
77316,2420202006
77317,2420203001
77318,2420401007
77319,2420203002
77320,2420203003
77321,2420203004
77322,2420204001
77323,2420401021
77324,2420204002
77325,2420204003
77326,2420205001
77327,2420209012
77328,2420209013
77329,2420204004
77330,2420210001
77331,2420205002
77332,2420205003
77333,2420205004
77334,2420210002
77335,2420205005
77336,2420210003
77337,2420205006
77338,2420206002
77339,2420210004
77340,2420205007
77341,2420206001
77342,2420206003
77343,2420206004
77344,2420206005
77345,2420206006
77346,2420206007
77347,2420207001
77348,2420207008
77349,2420207002
77350,2420208001
77351,2420211003
77352,2420401022
77353,2420207003
77354,2420207004
77355,2420211004
77356,2420207005
77357,2420208006
77358,2420207006
77359,2420207007
77360,2420301012
77361,2420208002
77362,2420401008
77363,2420208003
77364,2420209001
77365,2420209002
77366,2420208004
77367,2420208005
77368,2420209003
77369,2420209004
77370,2420209005
77371,2420401009
77372,2420209007
77373,2420209008
77374,2420209009
77375,2420209010
77376,2420401010
77377,2420210005
77378,2420210006
77379,2420401011
77380,2420211001
77381,2420211002
77382,2420211005
77383,2420211007
77384,2420301013
77385,2420211006
77386,2420211008
77387,2420211009
77388,2420212004
77389,2420211010
77390,2420211011
77391,2420211012
77392,2420301014
77393,2420212001
77394,2420212002
77395,2420212003
77396,2420212005
77397,2420212008
77398,2420301021
77399,2420212006
77400,2420212007
77401,2420302001
77402,2420212009
77403,2420215002
77404,2420215001
77405,2420215003
77406,2420302002
77407,2420401023
77408,2420215004
77409,2420215005
77410,2420215006
77411,2420215007
77412,2420302003
77413,2420216001
77414,2420216002
77415,2420216003
77416,2420216008
77417,2420401024
77418,2420216004
77419,2420216005
77420,2420216006
77421,2420216007
77422,2420299999
77423,2420301001
77424,2420301002
77425,2420301003
77426,2420301004
77427,2420301005
77428,2420301006
77429,2420301007
77430,2420401025
77431,2420301009
77432,2420301010
77433,2420301011
77434,2420301015
77435,2420301016
77436,2420301017
77437,2420302004
77438,2420302005
77439,2420302006
77440,2420301018
77441,2420301019
77442,2420301020
77443,2420401026
77444,2420302007
77445,2420302008
77446,2420303001
77447,2420303002
77448,2420303003
77449,2420303004
77450,2420303005
77451,2420304001
77452,2420304002
77453,2420304003
77454,2420304004
77455,2420304005
77456,2420304006
77457,2420304007
77458,2420305001
77459,2420305002
77460,2420309002
77461,2420401027
77462,2420305003
77463,2420305004
77464,2420305005
77465,2420309003
77466,2420306001
77467,2420306002
77468,2420306003
77469,2420309004
77470,2420309005
77471,2420401028
77472,2420306004
77473,2420306005
77474,2420306006
77475,2420306007
77476,2420306008
77477,2420308001
77478,2420308002
77479,2420309006
77480,2420309007
77481,2420308003
77482,2420308004
77483,2420308005
77484,2420308006
77485,2420308007
77486,2420309008
77487,2420309009
77488,2420401029
77489,2420308008
77490,2420309010
77491,2420401030
77492,2420401031
77493,2420308009
77494,2420309001
77495,2420311004
77496,2420311005
77497,2420311006
77498,2420311001
77499,2420311002
77500,2420311003
77501,24204-9-99
77502,2420401001
77503,2420401012
77504,2420401013
77505,2420401002
77506,2420401003
77507,2420401004
77508,2420401005
77509,2420401014
77510,2420401016
77511,2420401017
77512,2420401018
77513,2420401019
77514,2420401020
77515,2420401032
77516,2420401034
77517,2420401035
77518,2420401036
77519,2420401037
77520,2420402004
77521,2420402001
77522,2420402002
77523,2420402003
77524,2420402005
77525,2420403001
77526,2420403002
77527,2420403003
77528,2420403004
77529,2420403005
77530,2420403006
77531,2420403007
77532,2420404001
77533,2420404002
77534,2420404003
77535,2420404004
77536,2420404005
77537,2420404006
77538,2420405003
77539,2420404007
77540,2420404008
77541,2420405001
77542,2420405004
77543,2420405005
77544,2420405006
77545,2420405007
77546,2420406001
77547,2420406008
77548,2420406002
77549,2420406003
77550,2420406004
77551,2420406005
77552,2420406006
77553,2420406007
77554,2420407001
77555,2420407002
77556,2420407003
77557,2420407004
77558,2420407005
77559,2420407006
77560,2420407007
77561,2420407008
77562,2420407009
77563,2420408001
77564,2420408002
77565,2420410004
77566,2420903002
77567,2420408003
77568,2420409001
77569,2420409002
77570,2420412004
77571,2420422002
77572,2420409003
77573,2420409004
77574,2420410001
77575,2420410002
77576,2420410003
77577,2420412005
77578,2420422010
77579,2420412001
77580,2420412002
77581,2420412003
77582,2420904001
77583,2420412006
77584,2420412007
77585,2420413001
77586,2420413002
77587,2420413003
77588,2420413004
77589,2420413005
77590,2420513011
77591,2420413006
77592,2420413007
77593,2420413008
77594,2420413009
77595,2420513008
77596,2420415005
77597,2420415001
77598,2420415002
77599,2420415003
77600,2420415004
77601,2420501014
77602,2420416001
77603,2420416002
77604,2420416003
77605,2420416004
77606,2420416005
77607,2420416006
77608,2420416007
77609,2420416008
77610,2420417001
77611,2420417002
77612,2420417003
77613,2420417004
77614,2420417005
77615,2420417006
77616,2420417007
77617,2420421004
77618,2420513012
77619,2420418001
77620,2420418002
77621,2420418006
77622,2420421005
77623,2420418003
77624,2420418004
77625,2420418005
77626,2420418007
77627,2420418008
77628,2420419001
77629,2420419002
77630,2420419003
77631,2420419004
77632,2420419005
77633,2420419006
77634,2420419007
77635,2420419008
77636,2420432003
77637,2420420001
77638,2420420002
77639,2420420003
77640,2420420004
77641,2420420005
77642,2420421006
77643,2420420006
77644,2420420007
77645,2420421001
77646,2420421002
77647,2420421003
77648,2420422001
77649,2420422003
77650,2420422004
77651,2420422005
77652,2420422006
77653,2420422007
77654,2420422008
77655,2420422009
77656,2420423002
77657,2420424001
77658,2420424002
77659,2420424003
77660,2420424004
77661,2420425001
77662,2420425002
77663,2420513013
77664,2420425003
77665,2420425004
77666,2420425005
77667,2420425006
77668,2420425007
77669,2420426001
77670,2420501015
77671,2420426002
77672,2420426003
77673,2420426004
77674,2420426005
77675,2420513014
77676,2420427001
77677,2420427002
77678,2420427003
77679,2420427004
77680,2420427005
77681,2420428001
77682,2420429002
77683,2420428002
77684,2420428003
77685,2420428004
77686,2420433014
77687,2420428005
77688,2420428006
77689,2420429003
77690,2420429004
77691,2420428007
77692,2420429001
77693,2420429005
77694,2420430003
77695,2420501011
77696,2420429006
77697,2420429007
77698,2420429008
77699,2420430001
77700,2420430002
77701,2420432001
77702,2420430004
77703,2420430005
77704,2420431001
77705,2420431002
77706,2420501012
77707,2420431003
77708,2420431004
77709,2420431005
77710,2420432002
77711,2420513015
77712,2420431006
77713,2420431007
77714,2420431008
77715,2420513016
77716,2420432004
77717,2420432005
77718,2420432006
77719,2420432007
77720,2420432008
77721,2420432009
77722,2420432010
77723,2420432011
77724,2420513017
77725,2420432012
77726,2420432013
77727,2420432014
77728,2420433001
77729,2420432015
77730,2420433002
77731,2420433003
77732,2420433004
77733,2420513018
77734,2420432016
77735,2420513019
77736,2420433005
77737,2420433006
77738,2420433007
77739,2420433008
77740,2420433009
77741,2420433010
77742,2420433011
77743,2420433012
77744,2420433013
77745,2420499999
77746,2420501001
77747,2420501002
77748,2420501013
77749,2420501003
77750,2420501004
77751,2420501005
77752,2420501006
77753,2420501007
77754,2420501008
77755,2420501009
77756,2420503002
77757,2420501010
77758,2420501016
77759,2420501017
77760,2420501018
77761,2420501019
77762,2420502001
77763,2420505001
77764,2420503003
77765,2420502002
77766,2420502003
77767,2420502004
77768,2420503001
77769,2420503004
77770,2420503005
77771,2420504001
77772,2420504002
77773,2420504003
77774,2420504004
77775,2420513009
77776,2420504005
77777,2421404004
77778,2420504006
77779,2420504007
77780,2420513010
77781,2420505002
77782,2420507008
77783,2420505003
77784,2420507006
77785,2420507009
77786,2420507010
77787,2420507001
77788,2420507002
77789,2420507003
77790,2420507004
77791,2420507005
77792,2420507007
77793,2420507011
77794,2420507012
77795,2420507013
77796,2420507014
77797,2420508004
77798,2420508005
77799,2420513005
77800,2420508001
77801,2420508002
77802,2420508003
77803,2420513006
77804,2420509001
77805,2420509002
77806,2420509003
77807,2420509004
77808,2420510001
77809,2420510002
77810,2420512003
77811,2420512004
77812,2420510003
77813,2420512001
77814,2420510004
77815,2420512005
77816,2420513001
77817,2420511001
77818,2420513002
77819,2420513003
77820,2420513004
77821,2420513007
77822,2420511002
77823,2420512002
77824,2420514001
77825,2420514002
77826,2420514003
77827,2420514004
77828,2420514005
77829,2420514006
77830,2420514007
77831,2420515001
77832,2420515002
77833,2420515003
77834,2420515004
77835,2420515005
77836,2420515006
77837,2420515007
77838,2420515008
77839,2420515009
77840,2420515010
77841,2420599999
77842,2420701004
77843,2420701001
77844,2420701002
77845,2420701003
77846,2420701005
77847,2420701006
77848,2420701007
77849,2420701008
77850,2420701019
77851,2420801008
77852,2420701009
77853,2420701010
77854,2420701011
77855,2420701012
77856,2420701047
77857,2420701013
77858,2420701014
77859,2420701015
77860,2420701016
77861,2420701017
77862,2420701018
77863,2421604002
77864,2420701020
77865,2420701021
77866,2420701022
77867,2420701023
77868,2420701024
77869,2420701025
77870,2420701026
77871,2420701027
77872,2420701028
77873,2420701029
77874,2420701032
77875,2420701030
77876,2420701031
77877,2420701039
77878,2420701033
77879,2420701034
77880,2420701035
77881,2420701036
77882,2420701037
77883,2420701038
77884,2420701040
77885,2420701041
77886,2420701042
77887,2420701043
77888,2420701044
77889,2420701045
77890,2420701046
77891,2420701048
77892,2420701049
77893,2420701050
77894,2420701051
77895,2420701055
77896,2420701061
77897,2420701052
77898,2420701053
77899,2420701054
77900,2420701056
77901,2420701057
77902,2420701058
77903,2420701059
77904,2420701060
77905,2420701062
77906,2420701063
77907,2420701064
77908,2420701065
77909,2420701067
77910,2420701068
77911,2420701069
77912,2420701070
77913,2420701071
77914,2420701072
77915,2420701073
77916,2420701066
77917,2420701074
77918,2420701075
77919,2420701076
77920,2420701077
77921,2420701078
77922,2420701079
77923,2420701080
77924,2420701081
77925,2420701082
77926,2434400003
77927,2444203006
77928,2420701083
77929,2420701085
77930,2420702006
77931,2434400004
77932,2420701086
77933,2420702001
77934,2420702002
77935,2420702005
77936,2434400005
77937,2420701084
77938,2444101003
77939,2420708004
77940,2420702003
77941,2420702004
77942,2420704003
77943,2420702007
77944,2420704001
77945,2420703001
77946,2421003007
77947,2420703002
77948,2420703003
77949,2420703004
77950,2420703005
77951,2420704002
77952,2420704004
77953,2420704005
77954,2444101004
77955,2420704006
77956,2420708012
77957,2421009004
77958,2421599999
77959,2444101005
77960,2420708005
77961,2420708006
77962,2420708007
77963,2421518008
77964,2420708003
77965,2420708001
77966,2420708002
77967,2420708008
77968,2420708009
77969,2420708010
77970,2420708011
77971,2420708013
77972,2420709001
77973,2420709002
77974,2444101011
77975,2420709003
77976,2420709004
77977,2420801006
77978,2420709006
77979,2444101012
77980,2420709005
77981,2420801007
77982,2420709007
77983,2420799999
77984,2420801001
77985,2420801002
77986,2420801003
77987,2420801004
77988,2420801005
77989,2420801009
77990,2420801010
77991,2420801011
77992,2420801012
77993,2420801013
77994,2420803002
77995,2421003012
77996,2420801014
77997,2420801015
77998,2420801016
77999,2420801017
78000,2420805006
78001,2420801018
78002,2420801019
78003,2420803006
78004,2420805007
78005,2420801020
78006,2420801021
78007,2420804001
78008,2420805008
78009,2420802001
78010,2420802002
78011,2420803004
78012,2420802003
78013,2420803001
78014,2420803003
78015,2420803005
78016,2420804002
78017,2420804003
78018,2420804004
78019,2420804005
78020,2420805004
78021,2420804006
78022,2420804007
78023,2420804008
78024,2420805005
